# Reviews By User,User URL,State,Username,Country,Date Review Given,Invited,Review URL,Review Title,Review Body,Date of Experience,Rating,Company,Unfair
1,https://www.trustpilot.com/users/60ba870ee2ee8a001af4fbcd,EL,Elaran,US,"Jun 4, 2021",False,https://www.trustpilot.com/reviews/60ba8dbef9f487015ce69218,Uber is definitely not worth the…,"uber is definitely not worth the effort.  first, it's impossible to keep the account straight (having just spent an hour on that), there's no customer service phone number(s) and worst, the driver's are unreliable.  you may or may not get a ride.",2021-06-04,1,Uber,
1,https://www.trustpilot.com/users/60ba613ea555d7001963c191,AF,Amanda Franzen,US,"Jun 4, 2021",False,https://www.trustpilot.com/reviews/60ba6144f9f4870a94b6567d,Scheduled a ride,"scheduled a ride, i missed the drivers call when i was in the bathroom, called 30 seconds later and the call didn’t go through, driver left two minutes after the scheduled pick up and charged me. uber leaves no way for me to share this review. they don’t have a phone number for riders. deleted the app and using lyft.",2021-06-04,1,Uber,
1,https://www.trustpilot.com/users/60ba5e6af66049001b2cfea3,RF,Rana Finianos,AE,"Jun 4, 2021",False,https://www.trustpilot.com/reviews/60ba5e72f9f4870b70179d9a,Inaccuracy,"i hate that their drivers will accept the trip even if they are so far from the place or with another customer, so when i order them it shows 2 minutes but i wait for 10 min whistle it’s still 2 min.
use rta taxi",2021-06-04,1,Uber,
2,https://www.trustpilot.com/users/60ba2f1285fa3f001adafb67,VC,Vina Calma,US,"Updated Jun 4, 2021",False,https://www.trustpilot.com/reviews/60ba2f1ef9f4870a94b613a7,Not reliable,how many times i will book a scheduled ride and one driver will accept it. then they will see the window time will be 30 minutes but unfortunately after 30 minutes of waiting they will cancel you and will not give any ride. it happened many times. i cant even get a help from uber to complain about it right away and be late going to work.,2021-06-04,1,Uber,
1,https://www.trustpilot.com/users/60b943581368be001ab88de2,DO,Danielle O'Neill,CA,"Jun 3, 2021",False,https://www.trustpilot.com/reviews/60b9436cf9f4870b7016bea4,Uber drivers are so annoying,"uber drivers are so annoying. you have it wrote in the delivery description twice where to deliver and what the buzzer code is due to me living in a building and needing contactless delivery due to an illness. they will choose if they want to bring it to you or not. today i had my order dropped off in the main lobby of my building, like who the heck does that. and when you contact them about it they don’t even care. they just want your money",2021-06-03,1,Uber,
2,https://www.trustpilot.com/users/60b6b6595b2dac0019a5331f,DM,David McAlister,GB,"Jun 1, 2021",False,https://www.trustpilot.com/reviews/60b6b65df9f4870a94b35f73,Missed my key trains home as I relied…,"missed my key trains home as i relied on uber to get me home. 4-5 cars cancelled at the very last minute (i have screen shots to prove it) uber had a special 30% off discount tonight which i suspect meant drivers couldn’t be bothered. a taxi firm would guarantee a job but surely after several cancellations uber should guarantee the next? this is a tech company and their system is open to abuse. spent a small fortune on a black can fare, would have rather had the truth from them (also try and find a way to complain through their app)",2021-06-01,1,Uber,
29,https://www.trustpilot.com/users/57f72dac0000ff000a4b3ee3,,Irie-kefe Akposheri,GB,"Jun 1, 2021",False,https://www.trustpilot.com/reviews/60b65babf9f4870a94b3076b,Uber are thieves,"uber are one of the biggest thieves that is out there,i’m not sure why i have not reviewed them before as they have burnt me a few times.i guess it’s one of those things that makes me another idiot that needs a new brain.their drivers are conmen and so are their customers service,last week i ordered mcdonald’s in the early morning and was waiting on my delivery.a few minutes before delivery i got an email saying that it’s been cancelled,they thieves already charged my account but never refunded me.a few months ago uber delivered my chinese order to a different address and did not refund on that,back down at the start of the year i ordered mcdonald’s and it never arrived but trying to get in touch with uber is not straight forward as their app sends you mad and all over the place",2021-06-01,1,Uber,
2,https://www.trustpilot.com/users/6009eb739f7d2d001ad49c3d,EA,Estelle A,SE,"Jun 1, 2021",False,https://www.trustpilot.com/reviews/60b65453f9f4870b70144815,Customer Service DOESNT EXIST! 4 Months waiting!,"customer service doesnt exist! 4 months waiting!

i have tried to get in contact with uber's customer service since march of this year(!). i have a pending payment on my account, which does not allow me to order food or taxis. the money has already been paid out from my bank - the money is gone - but the payment is still pending. i even tried to pay it again but i can't do that either, it doesn't process the payment on the website or in the app. obviously, i do not want to pay for this twice, but at least i tried to solve this on my own.

i reached out to uber on facebook, since it was so hard to find a way to contact their support on the app or on their website. finally, i was able to send a request, i got an answer from a robot in the next 48 hours and i replied and explain my issue again - no response. i waited for a week - no response. i wrote again - no response, i sent another reminder after a few days - no response. i wrote to uber again on facebook, they responded and asked me to have patience. so i waited, two weeks passed without any updates or responses. then i saw in the app that my case had been closed. so i reached out to uber on facebook again, since that's the only way to get a reply from them. they replied and said sorry and asked me to make another request, so i did that. i got a response within a week, i replied and explained my issue for the 4th time and they responded with ""we have technical issues with this atm, we will get back to you"". i answered this email again when a couple of days to a week had passed - no response. i waited two days and emailed again - no response. i informed uber on facebook that it has been two months since i contacted them for the first time without receiving any help or clarification. they just told me to be patient. i'm sorry but two months is being patient. now it has been four months since i first contacted uber to help me with this issue. apparently, users who want to use the app are not worth helping.

i work with customer support myself, so i know how it is in this business but i have never seen anything like this before. this is totally unacceptable for paying customers. their staff is obviously overworked and have no time for the incoming tickets.

i have used uber since the day they launched in sweden. i've never had any problems before, but as the company grew so fast the quality started lacking. i feel bad for all of the staff - customer support, drivers and food delivery people. all of them are underpaid and overworked. this is really showing to us customers now much more apparent than it did a couple of years ago.

i'm extremely disappointed.",2021-06-01,1,Uber,
1,https://www.trustpilot.com/users/60b5e0bcadeb930019d0eff7,SG,Sandhya Gupta,IN,"Jun 1, 2021",False,https://www.trustpilot.com/reviews/60b5e0c6f9f4870b7013c057,At the pendmik situation uber Drivers…,"at the pendmik situation uber drivers are denied to pick and drop the customers
every time they are give negative reviews against uber.
there is no customer care service no. available for customers at the time of any emergency",2021-06-01,2,Uber,
1,https://www.trustpilot.com/users/60b424a31d9ff9001e9b2339,CL,Connie L,US,"May 30, 2021",False,https://www.trustpilot.com/reviews/60b424aff9f4870b7012c44b,I had book a vacation trip to San Diego…,i had book a vacation trip to san diego for memorial day weekend. my friend had to keep rebooking for uber xl because these uber drivers keep denying our party of 4 even though they put themself as uber xl. it is a 4 person seater but one of the excuses i keep hearing: “ it is the law”...... what kind of excuses can these drivers make up even more. i get it; it is a busy holiday weekend but they should not had put themself as an xl if their car is not meant for more than 4 people.,2021-05-30,2,Uber,
2,https://www.trustpilot.com/users/5dd7f06c7540c14f1445e417,SB,Sal Balsamo,US,"Updated Jun 22, 2021",False,https://www.trustpilot.com/reviews/60b3b78af9f4870b70128e5d,Requested a ride and after 1/2 hour I…,"requested a ride and after 1/2 hour i attempted to contact the driver multiple times, and finally informed that he was on a long gas line in and it would be a while before he would arrive. this was during the time of the gas shortage in nc and our driver accepted the fare knowing he would not be able to pick us up for a period of time. i requested to cancel the fare, he indicated he would and i was still charged. customer services for uber is impossible to contact. i had to cancel the fare through my credit card company. i would never use uber again!

attempted to dispute the charge with my credit card company and uber refused to accept the claim refusing to rebate the money.",2021-05-30,1,Uber,
1,https://www.trustpilot.com/users/60b2ecd756205c0019bb0db5,JR,John Ross Fischer,US,"May 29, 2021",False,https://www.trustpilot.com/reviews/60b2ecdff9f4870a94b0eb28,I will never again take a ride from Uber as long as I live,"i will never again take a ride from uber. i booked a basic packaged ride for around $39, only to be charged $79. apparently there were no available drivers for the type of ride i chose, so uber sent me a more expensive car to pick me up and drop me off without alerting me in advance. the company denied my request for a refund, saying that after reviewing my information, i paid the correct amount. after going back and forth with customer service i was credited only $19.18 in uber cash. it is insulting and a pure bait and switch. corporate greed at its finest, not caring how their inadequacies affect their passengers and not willing to own up to their mistakes. i have had other bad experiences with uber in the past and this is the last straw. do not trust this company with your business! from now on i'm going to lyft for all my rideshare needs and will never use uber again.",2021-05-29,1,Uber,
1,https://www.trustpilot.com/users/60b1a6d132d2990019c01e8a,DO,Dougout,US,"May 28, 2021",False,https://www.trustpilot.com/reviews/60b1a702f9f4870b70118a87,No show…,scheduled an uber ride to the airport  a week in advance to make sure there no problems.  30 minutes before the time to pick me up they relayed that a driver was on the way but was going to be about 20 minutes late.  problem was that the driver had picked someone else up and was heading to the airport with them.  around 20 minutes after that they switched drivers on me and now it was going to be 43 minutes before they would be there!  now i wasn’t going to make my flight if i waited so i canceled my trip and drove myself to daily parking which cost me $72.  uber then charged me $5 for canceling.,2021-05-28,1,Uber,
10,https://www.trustpilot.com/users/566bf1d60000ff0001f2bd60,GH,Gillian Hall,GB,"May 28, 2021",False,https://www.trustpilot.com/reviews/60b0ee27f9f4870b70110676,Charged me for their cancellation!,"uber cancelled on me, had to get an addison lee, was late for appointment, then bloody uber had the cheek to charge me £6 for cancelling!! that’s the final straw, no more dodgy uber drivers for me i’m deleting my uber app!",2021-05-28,1,Uber,
2,https://www.trustpilot.com/users/60b0733c32d2990019bf4a7c,BH,Brigitte Hennech,US,"Updated May 28, 2021",False,https://www.trustpilot.com/reviews/60b07349f9f4870b70109589,Uber is one of the MOST PREDITORY…,"uber is one of the most preditory companies out there.
their customer service sucks and they are abusive towards their drivers which is why the service is so bad. drivers have discovered ways to buck the system because they are being abused by the company which leaves the customers without the service they are paying for and angry. this is not the drivers fault- it is the trickle down effect of preditory business practices that take advantage of both the customer and the worker. it has to stop- it’s time for govt. intervention and a great example of why we need govt control- for all you republicans out there- this is why i am a democrat- companies cannot be trusted to be unpreditory.",2021-05-28,1,Uber,
3,https://www.trustpilot.com/users/5f341588335acc487b967610,CU,customer,GB,"May 27, 2021",False,https://www.trustpilot.com/reviews/60afc6abf9f4870b70102f9a,Avoid MR MIZANUR uber driver,"avoid mr mizanur, this driver took £88.58 from me, which should have been £17.00. a 20 minutes drive home, he got lost, and took 1 hour and 15 minutes! its been 1 week and i have no refund or reply from him or uber!
this company is a fraud please share with all family and friends!

you only get to speak to customer services i philippines, who have no authority or say to anything! no help at all...i will be closing my account with uber!",2021-05-27,1,Uber,
9,https://www.trustpilot.com/users/5c640828e319b873b552adb9,CH,Charles,GB,"May 27, 2021",False,https://www.trustpilot.com/reviews/60afc314f9f4870b70102ac7,I've just had an encounter with a…,i've just had an encounter with a racist taxi driver. registration number ht65ghn lexus gx,2021-05-27,1,Uber,
1,https://www.trustpilot.com/users/60ad32e15e4038001ae35c0c,EA,Edward Ash,GB,"May 25, 2021",False,https://www.trustpilot.com/reviews/60ad32eef9f4870b700e2155,Nothing delivered,"well... order uber eats never got delivered, apparently the driver could not find house even though have ordered many times before, restaurant said they spoke with the driver and asked to deliver again, he refused! will not be using uber again!",2021-05-25,1,Uber,
3,https://www.trustpilot.com/users/6064404de3c5e0001ae092e8,,John Omolaoye,GB,"Updated May 24, 2021",False,https://www.trustpilot.com/reviews/60ac146ef9f4870b700d3dc0,UberCars ubercars UK/Netherlands is a…,"ubercars ubercars uk/netherlands is a fraudulent company. i booked a cab to heathrow terminal 5 from woolwich london i was initially charged £48.40 .after the trip they deducted  £100.67 from my bank account there was no waiting on the way,no traffic as well.they are fraudulent company,pls be careful everyone. don't patronize them again. the driver abdul  took a slower route m25 to rip me off. tunde laoye.",2021-05-24,1,Uber,
4,https://www.trustpilot.com/users/5d687eed8e088661859d9e88,JA,Jack,US,"May 24, 2021",False,https://www.trustpilot.com/reviews/60abd5acf9f4870a94abaf15,I'd give Uber ZERO stars if I could,"i'd give uber zero stars if i could.  today i needed a ride and booked a car to arrive in about 10 minutes.  within a minute of booking the app told me the driver was 45 minutes away.  i cancelled and tried again.  this time the car was 3 minutes away, but again, within a minute of booking, the app told me the driver was 20 minutes away.  i cancelled and made other arrangements.  uber used to be a great service, but now it is absolutely awful.  to top it off, these clowns continue to send me ""$30 off your first uber eats"" emails.  i will never use uber eats.",2021-05-24,1,Uber,
1,https://www.trustpilot.com/users/60abcec49706a4001a0da912,EJ,Elsa John,US,"May 24, 2021",False,https://www.trustpilot.com/reviews/60abcecdf9f4870a94aba5b3,the uber app had the wrong gps pick up…,"the uber app had the wrong gps pick up location.  i was unable to update this on the map manually.  then i was charged for cancellation fee.  the drivers should be able to enter a pick up location manually if there is a gps malfunction.  i was stuck without a ride and ended up costing a lot more.  i am very disappointed with uber.  the app help is preset and if my situation doesn't fit into those options, i'm stuck.  super frustrating.",2021-05-24,1,Uber,
2,https://www.trustpilot.com/users/608c53e222dcc5001d2791be,MA,Mayah,US,"May 23, 2021",False,https://www.trustpilot.com/reviews/60aac93bf9f4870a94aafba1,Above and beyond!,"above and beyond!

stephen in the knoxville, tn area has been one of the best drivers i had to deal with as a customer of uber. by accommodating my boyfriend and i, who just arrived at the local mcgee airport, have experienced platinum service. this is our first time in tennessee and to experience such magnificent service, stephen showed us around downtown knoxville. he is a pleasant person who enjoys the job he does and we will be requesting stephen than other drivers. thank you for showing us that southern hospitality.",2021-05-23,5,Uber,
1,https://www.trustpilot.com/users/60aab6c50e0f7000198e4065,,Nicholas Demuth,US,"Updated May 23, 2021",False,https://www.trustpilot.com/reviews/60aab706f9f4870a94aaf2e8,Absolutely the worst,"why do you guys suck this much? everytime of the f-----g day there's no drivers nearby? and i refuse to believe there are no drivers closer than 20 minutes away. thw one thing that prevents me from using any other ride app is my phones refusal to run any of them properly more than once. so while i am forced yo use your inconvenient and s---y service, i just want you to know how much i hate you all over there. i know you don't care, amd neither do i

edit: just to clarify, i'm now sitting in my office building waiting now 2 hours for my ride to get out themselves. i'd rather waste that time than give you anything if i don't have to",2021-05-23,1,Uber,
1,https://www.trustpilot.com/users/60aa69f30e0f7000198e1323,KW,Katie Warren,GB,"May 23, 2021",False,https://www.trustpilot.com/reviews/60aa69faf9f4870a94aabeee,Terrible experience I missed my crazy…,"terrible experience i missed my crazy golf because my uber driver didn’t know where debenhams was 🤯so he couldn’t find us we had to trek around manchester when we are from scotland (the brave 🏴󠁧󠁢󠁳󠁣󠁴󠁿) we have no idea where we were and so ended up having to book another uber and that made us late to crazy golf, wouldn’t recommend worst 19th birthday ever. wouldn’t recommend uber or england for travellers!! 🤬🤬 come to scotland way better",2021-05-23,1,Uber,
6,https://www.trustpilot.com/users/5dd6c09f482676b8ba95e72c,CW,Chris Wickett,GB,"May 22, 2021",False,https://www.trustpilot.com/reviews/60a9a826f9f4870a94aa63cb,Never Again Use Uber,price started at £10.60 ..... driver went wrong way twice - final bill £20.13 ! offered to refund £5 ? where was the £10.60 original price ? time to delete uber app !!!! never again,2021-05-22,1,Uber,
1,https://www.trustpilot.com/users/60a97d3d31a9250019b3f40d,MR,Michelle Robertson,US,"May 22, 2021",False,https://www.trustpilot.com/reviews/60a97d44f9f4870a94aa590a,Where are all the drivers in Boston,where are all the drivers in boston? a 21 minute wait that turns into 40 minutes.  not dependable anymore if you have somewhere to be.,2021-05-22,1,Uber,
1,https://www.trustpilot.com/users/60a96cf931a9250019b3ed81,JR,James Rutty,GB,"May 22, 2021",False,https://www.trustpilot.com/reviews/60a96cfef9f4870b700ba01a,Got a email today saying I broke the…,got a email today saying i broke the rules for not wearing a mask. i can tell you now i wear my mask everywhere i go and would love to investigate who the driver was and see there evidence. most of your drivers i have are rude and break the law by using there phone while driving next time i'll take my own evidence and report them everything i catch them using there phone while driving,2021-05-22,1,Uber,
3,https://www.trustpilot.com/users/5a70a89f0000ff000b0a7ecd,,Alec Martini,US,"May 22, 2021",False,https://www.trustpilot.com/reviews/60a96bc1f9f4870a94aa5111,The Worst Customer Service in the Business,"they are an atrociously run company from top to bottom. the only people they treat worse than their drivers are their customers. they are rude, they ignore your emails and calls, they lie left and right. they are so big that they think they have zero accountability. i once had a driver who spent the entire 90 minute ride telling me and my girlfriend about how he had just gotten out of prison after a 20 year sentence for murder. he told us in detail. when i reached out to uber to ask if they screened their drivers, i was told this was a big deal and they would get back to me. never heard a word. they have lost my stuff before, and they just ignore you. uber can go to hell.",2021-05-22,1,Uber,
8,https://www.trustpilot.com/users/60958cb0944ea0001a1a257d,KA,Katie,GB,"May 22, 2021",False,https://www.trustpilot.com/reviews/60a8dbbef9f4870a94a9e358,AVOID!!,avoid!!! totally unsafe drivers who barely speak english and are not local to the area. why does the satnav take them the most ridiculous routes. i actually asked the driver to stop and follow my directions. these are not taxi drivers!! they are dummys with a satnav.,2021-05-22,1,Uber,
3,https://www.trustpilot.com/users/5f564d401b858264a96c54b9,EC,Erica Cassidy,US,"May 21, 2021",False,https://www.trustpilot.com/reviews/60a880bcf9f4870b700b014f,Uber sucks,"uber as a company sucks. here’s an idea, try making the people that are keeping your company afloat a priority instead of cheating drivers and customers out of money) imagine that a company that isn’t a total sh/t hole. can’t wait to continually review uber until their uber rating drops even lower than its pathetic star and a half.",2021-05-21,1,Uber,
1,https://www.trustpilot.com/users/60a7a00345eca80019d9027a,MS,Maverick Squats,GB,"May 21, 2021",False,https://www.trustpilot.com/reviews/60a7a007f9f4870b700a5c53,Absolutely rubbish service,absolutely rubbish service!  the company charges extortionate prices for short trips and always take a payment even if they can’t connect to a driver!  i didn’t even want to give them a 1 star more like no stars.  most drivers are rude and definitely against transgender people!  disgusting company.,2021-05-21,1,Uber,
2,https://www.trustpilot.com/users/609ec42c411555001a5f7bad,TB,Tara B,GB,"May 21, 2021",False,https://www.trustpilot.com/reviews/60a764b7f9f4870a94a8c984,Annoyed,always found reliable. however i pre booked a taxi with 2 hours notice and 3 minutes before it was due i got a text to say no drivers and try again. i couldn't risk it so had 5 minutes to get to the bus stop. this made me much later for work than intended. this should not happen when you pre book. 15 minutes notice would have made all the difference rather than 3!,2021-05-21,1,Uber,
3,https://www.trustpilot.com/users/5da86b0d48de31c63fbe5e29,MG,Matthew Garfitt,GB,"May 20, 2021",False,https://www.trustpilot.com/reviews/60a6d390f9f4870b7009e1f8,Really annoyed,"really annoyed, scheduled a taxi for the train station 2 hours beforehand, driver initially accepted then cancelled right at the last minute and my entire trip was cancelled, had to book again and almost missed the train. if i cancelled on you guys, i would’ve been charged, but it’s fine for them to cancel on me?!",2021-05-20,1,Uber,
5,https://www.trustpilot.com/users/60a6b13d1d7d52001a8e0282,SP,Seema Panda ,GB,"Updated Jun 5, 2021",False,https://www.trustpilot.com/reviews/60a6b155f9f4870b7009c3fa,If possible I would have given minus or,"if possible i would have given minus or zero star review used uber ride on 7th may they send me everyday discount vouchers for ride but when wanted to use it while booking the ride their site will not accept it but as was getting late for work took the ride thinking such big company when i raise the issue later they will keep their word but i was sadly mistaken thought it could be a genuine problem with their site mentioned this to driver he apologised but explained he can’t help but to take it with uber they will surely do something about it. initially i thought let me tell them through facebook messenger instead of talking or giving a bad review on social media but my experience has been horrendous first they refused to believe me wanted me to send them the picture of the offer then they wanted me  to prove actually it was send to my email address when i provided all the evidence they wanted a proof that their site did not accept it can’t believe they can not see themselves or trace it through their transaction how can i have prove that there was problem at their end in morning when you are rushing to office that’s the last thing in your mind they went on sending messages after messages in-spite of me asking them they can keep the money as charitable donation from my side probably they need it more than me and if for them couple of pounds more important then a loyal customer they are welcome to it. my advice never use their service rather call the local cab service help the local business , and though asked them not to send me any offer when they have no intention of honouring it they still are sending me these offers everyday. finally after chasing so much over three weeks they decided to refund the money...better late than never....they tired all the tricks not to luckily this time i had time on my hand to answer all their queries which normally one will not have anyway thanks.",2021-05-20,1,Uber,
3,https://www.trustpilot.com/users/5841b11c0000ff000a5d6bb9,SR,Steph Rudy,US,"May 20, 2021",False,https://www.trustpilot.com/reviews/60a686a0f9f4870b70099067,What a terrible company,"what a terrible company. i was charged for a ride i never took. i did my best to find a number to call. there’s literally no options. so i’m out of money and this company can’t even help me with support. i called the driver line, which is the only number that exist, and the employee told me all i have to do is go on the ap and request a refund. i’ve tried that 7 times now. do not ever give your money to these people.",2021-05-20,1,Uber,
3,https://www.trustpilot.com/users/5ec2884e242795287f4ce383,KH,Klaudia Hajduova,GB,"May 19, 2021",False,https://www.trustpilot.com/reviews/60a50696f9f4870a94a6ee93,Never had any problems with them in the…,"never had any problems with them in the past, but they have cancelled all the trips which i have planned 2 hours ago,saying that they don't have driver 10 mins before expected pick up time, telling me to get it later?? awfull service",2021-05-19,1,Uber,
1,https://www.trustpilot.com/users/60a4972d305bd3001a062f9b,FF,Frank Fitzgerald,US,"May 19, 2021",False,https://www.trustpilot.com/reviews/60a49755f9f4870a94a682ea,Uber driver lied,"driver, raymond, did not show up to our address. we texted and he claimed that he was there, but there were no cars on the street. he lied!!! then uber charged us a fee!!
we walked back, because uber could not be trusted to send an honest driver.",2021-05-19,1,Uber,
1,https://www.trustpilot.com/users/60a3e92c61d48c001bc99b2c,JR,Julie Richer,US,"May 18, 2021",False,https://www.trustpilot.com/reviews/60a3e965f9f4870a94a611e0,"Driver great, App horrible","i took an uber from lax and had a terrible experience. the driver was great, once i could actually get him. i got in the laxit bus with no problem but the app wouldn’t let me put in my pick up spot. it took me over an hour to get it to work. - every time i tried to book it the price also went up to an astronomical $145. i should have just taken a taxi and been done with the process.

when booking my outgoing ride, it kept telling me my payment didn’t work. i finally got it to work after entering a credit card instead of paypal, google pay or apple pay. i should not have had to do that. i likely will think twice before using uber again.",2021-05-18,1,Uber,
25,https://www.trustpilot.com/users/5a70d2b00000ff000b0aa96a,CA,Caroline Attwell ,GB,"May 18, 2021",False,https://www.trustpilot.com/reviews/60a391aef9f4870b7006e690,Thieves and liars,don't use uber stowmarket the drivers are not trust worthy they said they waited outside our house for 11 minutes that's a long time with no contact or ringing the door bell.  when we checked with subway stowmarket the sandwich wasn't even made!!!! liars and thieves of uber stowmarket.,2021-05-18,1,Uber,
1,https://www.trustpilot.com/users/60a3622291916f0019035614,MO,Muhammad OSAMA,PK,"Updated Jun 1, 2021",False,https://www.trustpilot.com/reviews/60a36248f9f4870a94a56aa8,Horrible Customer Support Service,"horrible customer support service. the driver drove the car at the speed of 20 km/h (to charge more obviously), as he said there was some issue with the car. then took rs.500 and told to add the remaining 200+ amount in my wallet as he did not have change but he didn't.
i didn't have internet connection at that time and he knew it otherwise i haven't been in this mess. i got to know all this when i reached home and connected to wifi.
later when i complained like several times, they kept sending only system generated emails and not answering to my emails 😠😠",2021-05-18,1,Uber,
5,https://www.trustpilot.com/users/5e31c53dddcefa77cb61640f,SS,SS,GB,"May 17, 2021",False,https://www.trustpilot.com/reviews/60a2e21af9f4870b70068b58,Terrible company!,terrible company!! don't turn up then claim driver phoned and waited outside premises. i live in a cul de sac and there was no phone call. when i try and get refund they copy and paste same response. absolute cowboys!,2021-05-17,1,Uber,
1,https://www.trustpilot.com/users/60a2023cf9af37001ab0f5f4,JS,Jose Sanchez,US,"May 17, 2021",False,https://www.trustpilot.com/reviews/60a20247f9f4870b70058771,Two drivers cancelled me today.,"two drivers cancelled me today, horrible service, very unprofessional, unreliable, i rather walk than use this service.",2021-05-17,1,Uber,
1,https://www.trustpilot.com/users/60a19ca108815c001a5fe8e3,CS,Calvin Saxon,US,"May 16, 2021",False,https://www.trustpilot.com/reviews/60a19d65f9f4870a94a42699,"smoke-filled car was not the worst part, it was customer service","the driver showed up in a car in which he had apparently just been smoking heavily. the entire interior of the car was drenched in cigarette smoke. absolutely terrible for a non-smoker to endure. of course, i thought uber would bend over backward to make this right and offer a refund. how naive i was (this was my first experience with their customer service). first, they sent me an automated response with a bunch of empty promises and $3.00 (yes, three) of credit towards my next ride or uber eats. i sent another email asking for a refund and got back an email even more pat and flippant than the first one. i will use lyft from now on.",2021-05-16,1,Uber,
9,https://www.trustpilot.com/users/5ea8460784263181141fd467,RT,Red thoughts,GB,"Updated May 22, 2021",False,https://www.trustpilot.com/reviews/60a12610f9f4870a94a3d603,Wow threatened by an uber driver for…,"wow threatened by an uber driver for booing wheel chair size van to accomodateca a small pushchair.....if yoibhave a young child like guide fldogs stay clear. still waiting for the mythical 2nd line complaints.


despite promised callbacks and a crime reference number uber couldn't care less. they promised a call back which has been in 48 hours received i96 hrs later we are still waiting.

the driver made religious threats against my wife and and uber management still lack the courtesy to call. booked a solicitor for monday

still waiting on uber to contact us back 6 days later . what a tragic company",2021-05-16,1,Uber,
1,https://www.trustpilot.com/users/60a0df0ef9af37001ab07f01,,Hubert Łyjak,GB,"May 16, 2021",False,https://www.trustpilot.com/reviews/60a0df15f9f4870b7004eaed,Will never use uber again.,"will never use uber again.
very bad experience as two drivers left me and my two daughters on the side of the road at night.
very expensive if compared to local taxi hire.",2021-05-16,1,Uber,
3,https://www.trustpilot.com/users/5a53b4890000ff000afc9427,ME,Megan,US,"May 15, 2021",False,https://www.trustpilot.com/reviews/60a04558f9f4870b7004bbe6,Uber takes forever,"uber takes forever. i live in a major city, and the app will say my destination time is 3pm...but at 2:50, the driver still hasn't moved from his location 15 minutes away. completely ridiculous. i'm only using lyft from now on.",2021-05-15,2,Uber,
4,https://www.trustpilot.com/users/5fecacd95ad6be001bbb5e9b,JE,Jess,GB,"May 15, 2021",False,https://www.trustpilot.com/reviews/609fe0e4f9f4870b70047210,Not reliable,"i have used uber a few times in different countries and i didn’t have any issues until recently. i had an appointment at 10:00, i booked my ride through the app at 8:40 to be picked up at 9:20-9:30. i got an email confirmation of my ride so i thought all was good. the app was even counting down and telling me to go to the pick up point. there was no one there to pick me up. a few moments later, i got a notification saying there were no available drivers in my area. i saw on the map that there were 4 cars nearby so i booked again for pickup 9:30-9:40. once again, i receive a confirmation email of my ride, app counts down and nobody is there to pick me up. it was too late to look for an alternative way of transport so i had to cancel my appointment. i was so upset and just ruined my day. i just don’t understand the point of getting a confirmation email and then no driver is available. if no one is available, don’t confirm the ride and show that immediately! i won’t be using uber anymore as i wish to make it on time for any future appointments and uber just isn’t reliable.",2021-05-15,1,Uber,
2,https://www.trustpilot.com/users/609fdd6113f5ba001b138d54,PW,Prime way of living,GB,"May 15, 2021",False,https://www.trustpilot.com/reviews/609fdd69f9f4870b70046efc,They are one of the worst company in the world.,as a uber eats driver they are one of the worst company in the world.,2021-05-15,1,Uber,
19,https://www.trustpilot.com/users/609f150185dde60019204c90,GS,Geejay Schneeweiss,AU,"May 14, 2021",False,https://www.trustpilot.com/reviews/609f18d2f9f4870a94a2b079,Do not use UBER,"having some spare time i decided to become an uber driver. without going into details this is a company that treats both riders and drivers like garbage. they are only interested in taking their fee, they penalise drivers with no basis to do so and there is no recourse. if you wish to work as ripped off labour then you are stupid. this company should be banned from australia. as a result of my experiences fir friends and family i recommend ola or even a taxi.",2021-05-14,1,Uber,
1,https://www.trustpilot.com/users/609ed112f9af37001aafb823,MS,Michael Stamfordcub,US,"May 14, 2021",False,https://www.trustpilot.com/reviews/609ed119f9f4870a94a28e3f,They went to the wrong address and…,they went to the wrong address and charged me a waiting fee for their mistake!! then they added toll charges and other fees for tolls that don't exist. a 0.9 mile ride that lasted 4 minutes was charged for 14.45. then they expect a tip after they overcharge you everytime. the drivers often go to the wrong address and their excuse is i don't know the area so why should it be my responsibility to know where we are going. they once cancelled a ride saying i wasn't wearing a mask but that was a lie. substandard service for a high price.,2021-05-14,1,Uber,
2,https://www.trustpilot.com/users/5ee83388d372098049e3d282,LE,Leah,US,"May 14, 2021",False,https://www.trustpilot.com/reviews/609e0fc0f9f4870b7003082d,I Love my drivers who work and show up,"i love my drivers who work and show up, i tip many times in cash and if not i give a good one on line! i hate i can't schedule rides as an ada person for work when the hours don't work! i need rid now and can't get one! 10:45 pm so sad! see the drivers don't want work because they either dont geta good tip to do it etc! now i cant even get a cab!  some of us take short trips but for 8- 10 for a mile or 2 this is huge and i will tip- the exclude cash or in the survey!! look uber/ lyft i would blow up every platform if i had bad drivers! i usually tip in cash and not even the percentage you offer much more!",2021-05-14,2,Uber,
4,https://www.trustpilot.com/users/608a17c4a73476001bcac921,AS,Adon Segal,US,"May 13, 2021",False,https://www.trustpilot.com/reviews/609cf974f9f4870a94a0e518,The lux driver made me and my…,"the lux driver made me and my colleagues wait 25mins then when she arrives, she said ""oh i dont have space for 4"" and left. and guess what? uber has done nothing to her account...",2021-05-13,1,Uber,
